90944
1	1	2	1.180649e-01	-6.529480e-02	
2	1	1	1.180649e-01	-6.529480e-02	
1	2	1	1.180649e-01	-6.529480e-02	
-1	-2	3	1.221508e-01	-7.083877e-03	
-3	1	2	1.221508e-01	7.083877e-03	
2	-3	1	1.221508e-01	7.083877e-03	
2	2	2	9.982113e-02	-6.576478e-02	
3	1	2	3.432674e-02	-1.004145e-01	
1	2	3	3.432674e-02	-1.004145e-01	
2	3	1	3.432674e-02	-1.004145e-01	
1	3	0	-5.360023e-02	8.896014e-02	
0	1	3	-5.360023e-02	8.896014e-02	
-1	-3	0	-5.360023e-02	-8.896014e-02	
3	0	1	-5.360023e-02	8.896014e-02	
3	-2	1	-7.686077e-02	-6.685065e-02	
-1	-3	2	-7.686077e-02	6.685065e-02	
-2	1	3	-7.686077e-02	-6.685065e-02	
-3	2	1	9.993261e-02	-1.103414e-02	
-2	-1	3	9.993261e-02	1.103414e-02	
1	-3	2	9.993261e-02	-1.103414e-02	
-2	3	1	-1.706082e-02	9.497117e-02	
-3	-1	2	-1.706082e-02	-9.497117e-02	
1	-2	3	-1.706082e-02	9.497117e-02	
1	0	3	-9.345382e-02	-1.075495e-02	
-3	-1	0	-9.345382e-02	1.075495e-02	
3	1	0	-9.345382e-02	-1.075495e-02	
0	3	1	-9.345382e-02	-1.075495e-02	
-2	0	1	6.006463e-02	-6.805364e-02	
0	-1	2	6.006463e-02	6.805364e-02	
-1	2	0	6.006463e-02	6.805364e-02	
1	-2	0	6.006463e-02	-6.805364e-02	
1	3	3	6.717964e-02	-5.852146e-02	
3	1	3	6.717964e-02	-5.852146e-02	
3	3	1	6.717964e-02	-5.852146e-02	
3	2	1	8.887225e-02	3.377011e-03	
1	3	2	8.887225e-02	3.377011e-03	
2	1	3	8.887225e-02	3.377011e-03	
-1	0	1	7.457739e-02	4.468275e-02	
0	-1	1	7.457739e-02	-4.468275e-02	
1	-1	0	7.457739e-02	4.468275e-02	
-1	1	0	7.457739e-02	-4.468275e-02	
1	1	4	-6.732500e-02	5.312565e-02	
1	4	1	-6.732500e-02	5.312565e-02	
4	1	1	-6.732500e-02	5.312565e-02	
0	-1	3	-7.657218e-02	-2.653870e-02	
1	-3	0	-7.657218e-02	2.653870e-02	
-1	3	0	-7.657218e-02	-2.653870e-02	
-3	0	1	-7.657218e-02	2.653870e-02	
-3	3	1	3.692980e-02	7.148124e-02	
1	-3	3	3.692980e-02	7.148124e-02	
-3	-1	3	3.692980e-02	-7.148124e-02	
-1	0	2	4.146744e-02	-6.745397e-02	
-2	1	0	4.146744e-02	6.745397e-02	
2	-1	0	4.146744e-02	-6.745397e-02	
0	-2	1	4.146744e-02	6.745397e-02	
2	-2	0	-3.935995e-02	6.470331e-02	
-2	2	0	-3.935995e-02	-6.470331e-02	
0	-2	2	-3.935995e-02	-6.470331e-02	
-2	0	2	-3.935995e-02	6.470331e-02	
-1	0	3	-5.093679e-02	5.213367e-02	
0	-3	1	-5.093679e-02	-5.213367e-02	
3	-1	0	-5.093679e-02	5.213367e-02	
-3	1	0	-5.093679e-02	-5.213367e-02	
2	-3	2	-6.664515e-02	5.040086e-03	
-3	2	2	-6.664515e-02	5.040086e-03	
-2	-2	3	-6.664515e-02	-5.040086e-03	
3	-3	1	2.174972e-02	-6.297961e-02	
-1	-3	3	2.174972e-02	6.297961e-02	
-3	1	3	2.174972e-02	-6.297961e-02	
-2	-3	2	4.416548e-02	-4.499440e-02	
-2	2	3	4.416548e-02	4.499440e-02	
3	-2	2	4.416548e-02	4.499440e-02	
-1	-4	1	4.961629e-03	-6.260388e-02	
4	-1	1	4.961629e-03	6.260388e-02	
-1	1	4	4.961629e-03	6.260388e-02	
-1	4	1	-4.544302e-02	-4.183452e-02	
-4	-1	1	-4.544302e-02	4.183452e-02	
1	-1	4	-4.544302e-02	-4.183452e-02	
-3	-2	2	7.539780e-03	5.945827e-02	
2	-2	3	7.539780e-03	-5.945827e-02	
-2	3	2	7.539780e-03	-5.945827e-02	
-1	4	2	3.488804e-02	4.565847e-02	
-4	-2	1	3.488804e-02	-4.565847e-02	
2	-1	4	3.488804e-02	4.565847e-02	
-1	-1	4	-5.498744e-02	1.427887e-02	
1	-4	1	-5.498744e-02	-1.427887e-02	
-4	1	1	-5.498744e-02	-1.427887e-02	
0	-1	0	5.447026e-02	8.687304e-03	
0	1	0	5.447026e-02	-8.687304e-03	
0	0	1	5.447026e-02	-8.687304e-03	
-1	0	0	5.447026e-02	8.687304e-03	
1	0	0	5.447026e-02	-8.687304e-03	
-2	-4	1	-1.188827e-02	5.214809e-02	
-1	2	4	-1.188827e-02	-5.214809e-02	
4	-1	2	-1.188827e-02	-5.214809e-02	
-2	-3	0	-2.444114e-04	5.097588e-02	
2	3	0	-2.444114e-04	-5.097588e-02	
3	0	2	-2.444114e-04	-5.097588e-02	
0	2	3	-2.444114e-04	-5.097588e-02	
5	1	1	-3.520578e-02	3.305738e-02	
1	1	5	-3.520578e-02	3.305738e-02	
1	5	1	-3.520578e-02	3.305738e-02	
0	1	2	-2.124634e-03	-4.695311e-02	
-1	-2	0	-2.124634e-03	4.695311e-02	
1	2	0	-2.124634e-03	-4.695311e-02	
2	0	1	-2.124634e-03	-4.695311e-02	
3	2	0	3.588505e-02	2.794331e-02	
-3	-2	0	3.588505e-02	-2.794331e-02	
0	3	2	3.588505e-02	2.794331e-02	
2	0	3	3.588505e-02	2.794331e-02	
4	3	1	2.102817e-02	-3.813249e-02	
1	4	3	2.102817e-02	-3.813249e-02	
3	1	4	2.102817e-02	-3.813249e-02	
2	-4	1	3.548429e-02	2.130097e-02	
-1	-2	4	3.548429e-02	-2.130097e-02	
-4	1	2	3.548429e-02	2.130097e-02	
2	1	0	2.272825e-02	3.383066e-02	
-2	-1	0	2.272825e-02	-3.383066e-02	
1	0	2	2.272825e-02	3.383066e-02	
0	2	1	2.272825e-02	3.383066e-02	
-4	3	1	2.219706e-03	3.935405e-02	
-3	-1	4	2.219706e-03	-3.935405e-02	
1	-4	3	2.219706e-03	3.935405e-02	
3	4	1	3.471071e-02	-1.781870e-02	
1	3	4	3.471071e-02	-1.781870e-02	
4	1	3	3.471071e-02	-1.781870e-02	
-5	-2	1	2.693528e-02	-2.643007e-02	
-1	5	2	2.693528e-02	2.643007e-02	
2	-1	5	2.693528e-02	2.643007e-02	
-3	4	1	2.475322e-02	2.698171e-02	
1	-3	4	2.475322e-02	2.698171e-02	
-4	-1	3	2.475322e-02	-2.698171e-02	
-1	2	2	3.551389e-02	-1.102439e-04	
2	-1	2	3.551389e-02	-1.102439e-04	
-2	-2	1	3.551389e-02	1.102439e-04	
-2	1	4	-3.538237e-02	1.344328e-03	
-1	-4	2	-3.538237e-02	-1.344328e-03	
4	-2	1	-3.538237e-02	1.344328e-03	
-1	-4	3	1.960219e-02	2.869690e-02	
4	-3	1	1.960219e-02	-2.869690e-02	
-3	1	4	1.960219e-02	-2.869690e-02	
1	-4	2	2.748751e-02	-1.969922e-02	
-4	2	1	2.748751e-02	-1.969922e-02	
-2	-1	4	2.748751e-02	1.969922e-02	
-3	-2	3	-2.041524e-02	2.668264e-02	
-3	3	2	-2.041524e-02	-2.668264e-02	
2	-3	3	-2.041524e-02	-2.668264e-02	
3	3	2	-2.437862e-02	2.305030e-02	
2	3	3	-2.437862e-02	2.305030e-02	
3	2	3	-2.437862e-02	2.305030e-02	
-2	-5	1	-6.441249e-03	3.284487e-02	
-1	2	5	-6.441249e-03	-3.284487e-02	
5	-1	2	-6.441249e-03	-3.284487e-02	
1	1	6	-2.190597e-02	2.431133e-02	
6	1	1	-2.190597e-02	2.431133e-02	
1	6	1	-2.190597e-02	2.431133e-02	
-1	1	5	5.304484e-03	3.166144e-02	
5	-1	1	5.304484e-03	3.166144e-02	
-1	-5	1	5.304484e-03	-3.166144e-02	
4	0	1	-1.583534e-02	2.771438e-02	
1	4	0	-1.583534e-02	2.771438e-02	
-1	-4	0	-1.583534e-02	-2.771438e-02	
0	1	4	-1.583534e-02	2.771438e-02	
-1	5	1	-2.581369e-02	-1.774809e-02	
1	-1	5	-2.581369e-02	-1.774809e-02	
-5	-1	1	-2.581369e-02	1.774809e-02	
3	1	5	1.024020e-02	-2.932394e-02	
5	3	1	1.024020e-02	-2.932394e-02	
1	5	3	1.024020e-02	-2.932394e-02	
0	0	3	-2.906688e-02	1.093129e-02	
3	0	0	-2.906688e-02	1.093129e-02	
-3	0	0	-2.906688e-02	-1.093129e-02	
0	3	0	-2.906688e-02	1.093129e-02	
0	-3	0	-2.906688e-02	-1.093129e-02	
-3	-3	2	2.903858e-02	9.520777e-03	
-2	3	3	2.903858e-02	-9.520777e-03	
3	-2	3	2.903858e-02	-9.520777e-03	
2	4	1	-7.522033e-03	-2.949634e-02	
4	1	2	-7.522033e-03	-2.949634e-02	
1	2	4	-7.522033e-03	-2.949634e-02	
-4	1	3	-5.172681e-03	-2.882334e-02	
3	-4	1	-5.172681e-03	-2.882334e-02	
-1	-3	4	-5.172681e-03	2.882334e-02	
1	0	4	-2.900477e-02	9.576521e-04	
0	4	1	-2.900477e-02	9.576521e-04	
4	1	0	-2.900477e-02	9.576521e-04	
-4	-1	0	-2.900477e-02	-9.576521e-04	
-6	-2	1	2.253335e-02	-1.755772e-02	
-1	6	2	2.253335e-02	1.755772e-02	
2	-1	6	2.253335e-02	1.755772e-02	
-3	-1	5	-3.855428e-03	-2.830363e-02	
1	-5	3	-3.855428e-03	2.830363e-02	
-5	3	1	-3.855428e-03	2.830363e-02	
0	-3	3	1.068176e-02	2.621198e-02	
-3	3	0	1.068176e-02	2.621198e-02	
3	-3	0	1.068176e-02	-2.621198e-02	
-3	0	3	1.068176e-02	-2.621198e-02	
-1	-2	5	1.992616e-02	-1.868398e-02	
-5	1	2	1.992616e-02	1.868398e-02	
2	-5	1	1.992616e-02	1.868398e-02	
3	3	3	-1.930158e-02	1.909361e-02	
0	0	0	2.694179e-02	0.000000e+00	
3	5	1	2.452532e-02	-1.044883e-02	
5	1	3	2.452532e-02	-1.044883e-02	
1	3	5	2.452532e-02	-1.044883e-02	
-1	-1	5	-2.396265e-02	1.098063e-02	
1	-5	1	-2.396265e-02	-1.098063e-02	
-5	1	1	-2.396265e-02	-1.098063e-02	
2	-4	2	-2.601384e-02	1.401101e-03	
-2	-2	4	-2.601384e-02	-1.401101e-03	
-4	2	2	-2.601384e-02	1.401101e-03	
3	-3	2	-8.748045e-03	2.433181e-02	
-2	-3	3	-8.748045e-03	-2.433181e-02	
-3	2	3	-8.748045e-03	2.433181e-02	
-3	5	1	1.880185e-02	1.753457e-02	
1	-3	5	1.880185e-02	1.753457e-02	
-5	-1	3	1.880185e-02	-1.753457e-02	
5	-3	1	1.408872e-02	-2.136977e-02	
-1	-5	3	1.408872e-02	2.136977e-02	
-3	1	5	1.408872e-02	-2.136977e-02	
-1	-5	2	-2.345527e-02	-9.208219e-03	
5	-2	1	-2.345527e-02	9.208219e-03	
-2	1	5	-2.345527e-02	9.208219e-03	
1	6	3	5.176520e-03	-2.399470e-02	
3	1	6	5.176520e-03	-2.399470e-02	
6	3	1	5.176520e-03	-2.399470e-02	
-2	-6	1	-4.609728e-03	2.407852e-02	
6	-1	2	-4.609728e-03	-2.407852e-02	
-1	2	6	-4.609728e-03	-2.407852e-02	
1	1	7	-1.476615e-02	1.933853e-02	
7	1	1	-1.476615e-02	1.933853e-02	
1	7	1	-1.476615e-02	1.933853e-02	
4	2	1	1.923006e-02	1.488941e-02	
1	4	2	1.923006e-02	1.488941e-02	
2	1	4	1.923006e-02	1.488941e-02	
-4	-3	1	-1.999111e-02	1.347693e-02	
3	-1	4	-1.999111e-02	-1.347693e-02	
-1	4	3	-1.999111e-02	-1.347693e-02	
-1	7	2	1.959353e-02	1.237143e-02	
2	-1	7	1.959353e-02	1.237143e-02	
-7	-2	1	1.959353e-02	-1.237143e-02	
-5	2	1	1.660501e-02	-1.590431e-02	
1	-5	2	1.660501e-02	-1.590431e-02	
-2	-1	5	1.660501e-02	1.590431e-02	
-3	-1	6	-6.116055e-03	-2.203285e-02	
-6	3	1	-6.116055e-03	2.203285e-02	
1	-6	3	-6.116055e-03	2.203285e-02	
-4	-1	2	-1.773372e-02	-1.376495e-02	
-2	4	1	-1.773372e-02	1.376495e-02	
1	-2	4	-1.773372e-02	1.376495e-02	
-2	3	0	1.789750e-02	1.317530e-02	
2	-3	0	1.789750e-02	-1.317530e-02	
0	-2	3	1.789750e-02	1.317530e-02	
-3	0	2	1.789750e-02	-1.317530e-02	
3	-1	3	-2.132117e-02	3.060232e-03	
-3	-3	1	-2.132117e-02	-3.060232e-03	
-1	3	3	-2.132117e-02	3.060232e-03	
-1	-3	5	-6.906083e-03	1.978670e-02	
3	-5	1	-6.906083e-03	-1.978670e-02	
-5	1	3	-6.906083e-03	-1.978670e-02	
-1	-2	6	1.317218e-02	-1.622775e-02	
2	-6	1	1.317218e-02	1.622775e-02	
-6	1	2	1.317218e-02	1.622775e-02	
1	3	6	1.909203e-02	-7.579668e-03	
6	1	3	1.909203e-02	-7.579668e-03	
3	6	1	1.909203e-02	-7.579668e-03	
6	-3	1	1.042370e-02	-1.769401e-02	
-1	-6	3	1.042370e-02	1.769401e-02	
-3	1	6	1.042370e-02	-1.769401e-02	
7	3	1	2.237387e-03	-2.033998e-02	
1	7	3	2.237387e-03	-2.033998e-02	
3	1	7	2.237387e-03	-2.033998e-02	
-5	-3	1	-1.728116e-02	1.088807e-02	
3	-1	5	-1.728116e-02	-1.088807e-02	
-1	5	3	-1.728116e-02	-1.088807e-02	
6	-2	1	-1.711765e-02	1.112421e-02	
-1	-6	2	-1.711765e-02	-1.112421e-02	
-2	1	6	-1.711765e-02	1.112421e-02	
1	2	5	-1.076730e-02	-1.725981e-02	
5	1	2	-1.076730e-02	-1.725981e-02	
2	5	1	-1.076730e-02	-1.725981e-02	
-1	1	6	5.311616e-03	1.958622e-02	
-1	-6	1	5.311616e-03	-1.958622e-02	
6	-1	1	5.311616e-03	1.958622e-02	
1	-3	6	1.543445e-02	1.292185e-02	
-6	-1	3	1.543445e-02	-1.292185e-02	
-3	6	1	1.543445e-02	1.292185e-02	
4	-2	2	1.543291e-02	1.249627e-02	
-2	2	4	1.543291e-02	1.249627e-02	
-2	-4	2	1.543291e-02	-1.249627e-02	
1	-1	6	-1.751234e-02	-8.962292e-03	
-6	-1	1	-1.751234e-02	8.962292e-03	
-1	6	1	-1.751234e-02	-8.962292e-03	
-3	-4	1	-3.218531e-03	-1.933564e-02	
-1	3	4	-3.218531e-03	1.933564e-02	
4	-1	3	-3.218531e-03	1.933564e-02	
2	-1	8	1.744011e-02	8.945866e-03	
-1	8	2	1.744011e-02	8.945866e-03	
-8	-2	1	1.744011e-02	-8.945866e-03	
-1	2	7	-3.839805e-03	-1.902043e-02	
-2	-7	1	-3.839805e-03	1.902043e-02	
7	-1	2	-3.839805e-03	-1.902043e-02	
-7	3	1	-7.153270e-03	1.787547e-02	
1	-7	3	-7.153270e-03	1.787547e-02	
-3	-1	7	-7.153270e-03	-1.787547e-02	
-3	4	2	-1.673534e-02	-9.414309e-03	
-4	-2	3	-1.673534e-02	9.414309e-03	
2	-3	4	-1.673534e-02	-9.414309e-03	
1	8	1	-1.038061e-02	1.609869e-02	
1	1	8	-1.038061e-02	1.609869e-02	
8	1	1	-1.038061e-02	1.609869e-02	
0	1	5	-8.153248e-03	1.678656e-02	
5	0	1	-8.153248e-03	1.678656e-02	
1	5	0	-8.153248e-03	1.678656e-02	
-1	-5	0	-8.153248e-03	-1.678656e-02	
-2	-4	0	-2.297922e-03	1.808694e-02	
2	4	0	-2.297922e-03	-1.808694e-02	
0	2	4	-2.297922e-03	-1.808694e-02	
4	0	2	-2.297922e-03	-1.808694e-02	
3	-2	4	1.798295e-02	4.640354e-04	
-4	-3	2	1.798295e-02	-4.640354e-04	
-2	4	3	1.798295e-02	4.640354e-04	
-6	2	1	1.244491e-02	-1.288834e-02	
1	-6	2	1.244491e-02	-1.288834e-02	
-2	-1	6	1.244491e-02	1.288834e-02	
0	4	2	1.360175e-02	1.164716e-02	
4	2	0	1.360175e-02	1.164716e-02	
-4	-2	0	1.360175e-02	-1.164716e-02	
2	0	4	1.360175e-02	1.164716e-02	
-2	4	2	8.355824e-04	-1.774938e-02	
-4	-2	2	8.355824e-04	1.774938e-02	
2	-2	4	8.355824e-04	-1.774938e-02	
3	1	8	3.252073e-04	-1.764150e-02	
8	3	1	3.252073e-04	-1.764150e-02	
1	8	3	3.252073e-04	-1.764150e-02	
-3	-4	2	1.272249e-02	1.216519e-02	
-2	3	4	1.272249e-02	-1.216519e-02	
4	-2	3	1.272249e-02	-1.216519e-02	
2	-5	2	-1.759274e-02	2.398229e-04	
-2	-2	5	-1.759274e-02	-2.398229e-04	
-5	2	2	-1.759274e-02	2.398229e-04	
0	2	2	-1.292063e-02	1.193694e-02	
2	0	2	-1.292063e-02	1.193694e-02	
2	2	0	-1.292063e-02	1.193694e-02	
-2	-2	0	-1.292063e-02	-1.193694e-02	
-2	1	7	-1.307151e-02	1.153579e-02	
7	-2	1	-1.307151e-02	1.153579e-02	
-1	-7	2	-1.307151e-02	-1.153579e-02	
-6	-3	1	-1.524504e-02	8.355175e-03	
3	-1	6	-1.524504e-02	-8.355175e-03	
-1	6	3	-1.524504e-02	-8.355175e-03	
7	-3	1	7.880528e-03	-1.535540e-02	
-1	-7	3	7.880528e-03	1.535540e-02	
-3	1	7	7.880528e-03	-1.535540e-02	
-3	-5	1	-1.068467e-03	-1.717303e-02	
-1	3	5	-1.068467e-03	1.717303e-02	
5	-1	3	-1.068467e-03	1.717303e-02	
-1	-2	7	9.325692e-03	-1.433661e-02	
2	-7	1	9.325692e-03	1.433661e-02	
-7	1	2	9.325692e-03	1.433661e-02	
-9	-2	1	1.577018e-02	-6.502650e-03	
2	-1	9	1.577018e-02	6.502650e-03	
-1	9	2	1.577018e-02	6.502650e-03	
1	0	5	-1.676502e-02	2.127360e-03	
0	5	1	-1.676502e-02	2.127360e-03	
5	1	0	-1.676502e-02	2.127360e-03	
-5	-1	0	-1.676502e-02	-2.127360e-03	
2	1	5	1.023375e-02	1.341268e-02	
5	2	1	1.023375e-02	1.341268e-02	
1	5	2	1.023375e-02	1.341268e-02	
3	7	1	1.565908e-02	-6.180331e-03	
1	3	7	1.565908e-02	-6.180331e-03	
7	1	3	1.565908e-02	-6.180331e-03	
0	-1	4	-1.681931e-02	-6.347741e-05	
1	-4	0	-1.681931e-02	6.347741e-05	
-1	4	0	-1.681931e-02	-6.347741e-05	
-4	0	1	-1.681931e-02	6.347741e-05	
-4	3	2	-3.198378e-03	-1.644499e-02	
2	-4	3	-3.198378e-03	-1.644499e-02	
-3	-2	4	-3.198378e-03	1.644499e-02	
-1	-3	6	-6.576676e-03	1.540569e-02	
3	-6	1	-6.576676e-03	-1.540569e-02	
-6	1	3	-6.576676e-03	-1.540569e-02	
-3	-1	8	-7.671923e-03	-1.487269e-02	
-8	3	1	-7.671923e-03	1.487269e-02	
1	-8	3	-7.671923e-03	1.487269e-02	
-2	-4	3	-1.163745e-02	-1.201343e-02	
-3	2	4	-1.163745e-02	1.201343e-02	
4	-3	2	-1.163745e-02	1.201343e-02	
-3	7	1	1.328317e-02	1.006117e-02	
-7	-1	3	1.328317e-02	-1.006117e-02	
1	-3	7	1.328317e-02	1.006117e-02	
2	6	1	-1.093137e-02	-1.189587e-02	
1	2	6	-1.093137e-02	-1.189587e-02	
6	1	2	-1.093137e-02	-1.189587e-02	
-2	-8	1	-3.490990e-03	1.571666e-02	
-1	2	8	-3.490990e-03	-1.571666e-02	
8	-1	2	-3.490990e-03	-1.571666e-02	
0	3	3	1.141425e-02	-1.089532e-02	
3	0	3	1.141425e-02	-1.089532e-02	
-3	-3	0	1.141425e-02	1.089532e-02	
3	3	0	1.141425e-02	-1.089532e-02	
1	9	1	-7.449049e-03	1.380233e-02	
1	1	9	-7.449049e-03	1.380233e-02	
9	1	1	-7.449049e-03	1.380233e-02	
3	1	9	-1.014389e-03	-1.554652e-02	
9	3	1	-1.014389e-03	-1.554652e-02	
1	9	3	-1.014389e-03	-1.554652e-02	
8	-2	1	-1.022240e-02	1.144185e-02	
-1	-8	2	-1.022240e-02	-1.144185e-02	
-2	1	8	-1.022240e-02	1.144185e-02	
-1	-1	6	-1.226683e-02	8.920057e-03	
-6	1	1	-1.226683e-02	-8.920057e-03	
1	-6	1	-1.226683e-02	-8.920057e-03	
-1	10	2	1.442271e-02	4.664059e-03	
2	-1	10	1.442271e-02	4.664059e-03	
-10	-2	1	1.442271e-02	-4.664059e-03	
-7	-3	1	-1.369502e-02	6.394799e-03	
-1	7	3	-1.369502e-02	-6.394799e-03	
3	-1	7	-1.369502e-02	-6.394799e-03	
-3	1	8	6.015074e-03	-1.369052e-02	
8	-3	1	6.015074e-03	-1.369052e-02	
-1	-8	3	6.015074e-03	1.369052e-02	
-1	3	6	-1.387897e-04	1.488254e-02	
6	-1	3	-1.387897e-04	1.488254e-02	
-3	-6	1	-1.387897e-04	-1.488254e-02	
1	-9	3	-7.936052e-03	1.257818e-02	
-9	3	1	-7.936052e-03	1.257818e-02	
-3	-1	9	-7.936052e-03	-1.257818e-02	
-2	-1	7	1.029387e-02	1.066797e-02	
1	-7	2	1.029387e-02	-1.066797e-02	
-7	2	1	1.029387e-02	-1.066797e-02	
0	-4	1	-9.597127e-03	-1.111594e-02	
-1	0	4	-9.597127e-03	1.111594e-02	
4	-1	0	-9.597127e-03	1.111594e-02	
-4	1	0	-9.597127e-03	-1.111594e-02	
1	4	4	9.456971e-03	-1.122065e-02	
4	1	4	9.456971e-03	-1.122065e-02	
4	4	1	9.456971e-03	-1.122065e-02	
2	-8	1	6.812211e-03	1.287116e-02	
-1	-2	8	6.812211e-03	-1.287116e-02	
-8	1	2	6.812211e-03	1.287116e-02	
1	-2	5	-1.418857e-02	3.222386e-03	
-2	5	1	-1.418857e-02	3.222386e-03	
-5	-1	2	-1.418857e-02	-3.222386e-03	
-5	-2	3	-1.331419e-02	5.644058e-03	
-3	5	2	-1.331419e-02	-5.644058e-03	
2	-3	5	-1.331419e-02	-5.644058e-03	
4	3	2	-6.970554e-03	1.257899e-02	
3	2	4	-6.970554e-03	1.257899e-02	
2	4	3	-6.970554e-03	1.257899e-02	
1	3	8	1.327476e-02	-5.418018e-03	
3	8	1	1.327476e-02	-5.418018e-03	
8	1	3	1.327476e-02	-5.418018e-03	
-3	8	1	1.179143e-02	8.067148e-03	
1	-3	8	1.179143e-02	8.067148e-03	
-8	-1	3	1.179143e-02	-8.067148e-03	
-1	-7	1	5.145490e-03	-1.331932e-02	
7	-1	1	5.145490e-03	1.331932e-02	
-1	1	7	5.145490e-03	1.331932e-02	
-1	-3	7	-5.895320e-03	1.283605e-02	
3	-7	1	-5.895320e-03	-1.283605e-02	
-7	1	3	-5.895320e-03	-1.283605e-02	
3	3	4	-9.452397e-03	1.047912e-02	
4	3	3	-9.452397e-03	1.047912e-02	
3	4	3	-9.452397e-03	1.047912e-02	
1	10	3	-2.003782e-03	-1.385884e-02	
10	3	1	-2.003782e-03	-1.385884e-02	
3	1	10	-2.003782e-03	-1.385884e-02	
3	2	2	-9.146489e-03	1.057830e-02	
2	3	2	-9.146489e-03	1.057830e-02	
2	2	3	-9.146489e-03	1.057830e-02	
-1	2	9	-3.337473e-03	-1.338344e-02	
-2	-9	1	-3.337473e-03	1.338344e-02	
9	-1	2	-3.337473e-03	-1.338344e-02	
-2	1	9	-8.085455e-03	1.115906e-02	
9	-2	1	-8.085455e-03	1.115906e-02	
-1	-9	2	-8.085455e-03	-1.115906e-02	
-7	-1	1	-1.293249e-02	4.708505e-03	
-1	7	1	-1.293249e-02	-4.708505e-03	
1	-1	7	-1.293249e-02	-4.708505e-03	
1	6	2	7.282771e-03	1.167288e-02	
6	2	1	7.282771e-03	1.167288e-02	
2	1	6	7.282771e-03	1.167288e-02	
-5	-3	2	1.371766e-02	-5.567820e-04	
3	-2	5	1.371766e-02	5.567820e-04	
-2	5	3	1.371766e-02	5.567820e-04	
2	-1	11	1.330248e-02	3.223947e-03	
-1	11	2	1.330248e-02	3.223947e-03	
-11	-2	1	1.330248e-02	-3.223947e-03	
7	1	2	-1.051007e-02	-8.762421e-03	
1	2	7	-1.051007e-02	-8.762421e-03	
2	7	1	-1.051007e-02	-8.762421e-03	
2	-6	2	-1.358185e-02	-4.493342e-04	
-6	2	2	-1.358185e-02	-4.493342e-04	
-2	-2	6	-1.358185e-02	4.493342e-04	
-3	-5	2	8.591349e-03	1.040497e-02	
-2	3	5	8.591349e-03	-1.040497e-02	
5	-2	3	8.591349e-03	-1.040497e-02	
-3	-1	10	-8.063202e-03	-1.075216e-02	
1	-10	3	-8.063202e-03	1.075216e-02	
-10	3	1	-8.063202e-03	1.075216e-02	
-8	-3	1	-1.247472e-02	4.876559e-03	
-1	8	3	-1.247472e-02	-4.876559e-03	
3	-1	8	-1.247472e-02	-4.876559e-03	
-4	3	0	3.542747e-03	1.284782e-02	
4	-3	0	3.542747e-03	-1.284782e-02	
0	-4	3	3.542747e-03	1.284782e-02	
-3	0	4	3.542747e-03	-1.284782e-02	
-3	1	9	4.583506e-03	-1.242369e-02	
9	-3	1	4.583506e-03	-1.242369e-02	
-1	-9	3	4.583506e-03	1.242369e-02	
1	10	1	-5.370484e-03	1.207764e-02	
1	1	10	-5.370484e-03	1.207764e-02	
10	1	1	-5.370484e-03	1.207764e-02	
2	3	4	-1.087319e-02	7.448645e-03	
